Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shanghai,PM2.5,12/1/14 05:00,2014,12,1,5,63,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 06:00,2014,12,1,6,65,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 07:00,2014,12,1,7,74,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 08:00,2014,12,1,8,74,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 09:00,2014,12,1,9,85,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 10:00,2014,12,1,10,74,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 11:00,2014,12,1,11,76,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 12:00,2014,12,1,12,86,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 13:00,2014,12,1,13,70,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 14:00,2014,12,1,14,47,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 15:00,2014,12,1,15,40,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 16:00,2014,12,1,16,33,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 17:00,2014,12,1,17,35,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 18:00,2014,12,1,18,34,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 19:00,2014,12,1,19,35,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 20:00,2014,12,1,20,32,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 21:00,2014,12,1,21,28,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 22:00,2014,12,1,22,32,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/1/14 23:00,2014,12,1,23,30,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 00:00,2014,12,2,0,35,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 01:00,2014,12,2,1,36,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 02:00,2014,12,2,2,45,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 03:00,2014,12,2,3,37,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 04:00,2014,12,2,4,37,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 05:00,2014,12,2,5,31,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 06:00,2014,12,2,6,37,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 07:00,2014,12,2,7,37,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 08:00,2014,12,2,8,43,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 09:00,2014,12,2,9,40,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 10:00,2014,12,2,10,38,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 11:00,2014,12,2,11,35,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 12:00,2014,12,2,12,38,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 13:00,2014,12,2,13,42,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 14:00,2014,12,2,14,40,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 15:00,2014,12,2,15,43,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 16:00,2014,12,2,16,48,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 17:00,2014,12,2,17,41,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 18:00,2014,12,2,18,54,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 19:00,2014,12,2,19,55,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 20:00,2014,12,2,20,62,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 21:00,2014,12,2,21,64,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 22:00,2014,12,2,22,66,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/2/14 23:00,2014,12,2,23,74,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 00:00,2014,12,3,0,61,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 01:00,2014,12,3,1,61,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 02:00,2014,12,3,2,44,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 03:00,2014,12,3,3,40,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 04:00,2014,12,3,4,47,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 05:00,2014,12,3,5,47,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 06:00,2014,12,3,6,50,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 07:00,2014,12,3,7,56,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 08:00,2014,12,3,8,54,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 09:00,2014,12,3,9,59,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 10:00,2014,12,3,10,67,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 11:00,2014,12,3,11,61,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 12:00,2014,12,3,12,61,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 13:00,2014,12,3,13,59,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 14:00,2014,12,3,14,63,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 15:00,2014,12,3,15,69,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 16:00,2014,12,3,16,74,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 17:00,2014,12,3,17,67,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 18:00,2014,12,3,18,72,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 19:00,2014,12,3,19,84,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 20:00,2014,12,3,20,77,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 21:00,2014,12,3,21,73,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 22:00,2014,12,3,22,85,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/3/14 23:00,2014,12,3,23,90,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 00:00,2014,12,4,0,82,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 01:00,2014,12,4,1,91,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 02:00,2014,12,4,2,91,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 03:00,2014,12,4,3,96,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 04:00,2014,12,4,4,92,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 05:00,2014,12,4,5,96,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 06:00,2014,12,4,6,98,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 07:00,2014,12,4,7,97,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 08:00,2014,12,4,8,113,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 09:00,2014,12,4,9,114,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 10:00,2014,12,4,10,93,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 11:00,2014,12,4,11,84,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 12:00,2014,12,4,12,62,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 13:00,2014,12,4,13,64,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 14:00,2014,12,4,14,63,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 15:00,2014,12,4,15,70,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 16:00,2014,12,4,16,86,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 17:00,2014,12,4,17,89,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 18:00,2014,12,4,18,101,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 19:00,2014,12,4,19,108,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 20:00,2014,12,4,20,111,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 21:00,2014,12,4,21,117,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 22:00,2014,12,4,22,131,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/4/14 23:00,2014,12,4,23,113,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 00:00,2014,12,5,0,105,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 01:00,2014,12,5,1,102,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 02:00,2014,12,5,2,111,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 03:00,2014,12,5,3,116,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 04:00,2014,12,5,4,114,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 05:00,2014,12,5,5,109,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 06:00,2014,12,5,6,114,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 07:00,2014,12,5,7,102,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 08:00,2014,12,5,8,85,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 09:00,2014,12,5,9,61,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 10:00,2014,12,5,10,48,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 11:00,2014,12,5,11,33,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 12:00,2014,12,5,12,34,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 13:00,2014,12,5,13,35,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 14:00,2014,12,5,14,34,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 15:00,2014,12,5,15,51,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 16:00,2014,12,5,16,57,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 17:00,2014,12,5,17,66,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 18:00,2014,12,5,18,74,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 19:00,2014,12,5,19,93,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 20:00,2014,12,5,20,108,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 21:00,2014,12,5,21,96,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 22:00,2014,12,5,22,109,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/5/14 23:00,2014,12,5,23,96,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 00:00,2014,12,6,0,108,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 01:00,2014,12,6,1,102,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 02:00,2014,12,6,2,89,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 03:00,2014,12,6,3,86,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 04:00,2014,12,6,4,85,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 05:00,2014,12,6,5,80,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 06:00,2014,12,6,6,85,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 07:00,2014,12,6,7,90,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 08:00,2014,12,6,8,109,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 09:00,2014,12,6,9,111,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 10:00,2014,12,6,10,96,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 11:00,2014,12,6,11,73,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 12:00,2014,12,6,12,82,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 13:00,2014,12,6,13,82,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 14:00,2014,12,6,14,67,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 15:00,2014,12,6,15,65,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 16:00,2014,12,6,16,82,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 17:00,2014,12,6,17,87,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 18:00,2014,12,6,18,98,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 19:00,2014,12,6,19,74,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 20:00,2014,12,6,20,48,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 21:00,2014,12,6,21,37,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 22:00,2014,12,6,22,40,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/6/14 23:00,2014,12,6,23,40,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 00:00,2014,12,7,0,36,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 01:00,2014,12,7,1,37,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 02:00,2014,12,7,2,39,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 03:00,2014,12,7,3,33,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 04:00,2014,12,7,4,37,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 05:00,2014,12,7,5,36,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 06:00,2014,12,7,6,45,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 07:00,2014,12,7,7,43,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 08:00,2014,12,7,8,57,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 09:00,2014,12,7,9,71,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 10:00,2014,12,7,10,74,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 11:00,2014,12,7,11,55,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 12:00,2014,12,7,12,57,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 13:00,2014,12,7,13,69,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 14:00,2014,12,7,14,80,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 15:00,2014,12,7,15,104,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 16:00,2014,12,7,16,107,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 17:00,2014,12,7,17,107,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 18:00,2014,12,7,18,116,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 19:00,2014,12,7,19,132,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 20:00,2014,12,7,20,136,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 21:00,2014,12,7,21,134,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 22:00,2014,12,7,22,126,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/7/14 23:00,2014,12,7,23,137,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 00:00,2014,12,8,0,165,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 01:00,2014,12,8,1,179,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 02:00,2014,12,8,2,174,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 03:00,2014,12,8,3,187,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 04:00,2014,12,8,4,185,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 05:00,2014,12,8,5,172,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 06:00,2014,12,8,6,130,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 07:00,2014,12,8,7,98,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 08:00,2014,12,8,8,97,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 09:00,2014,12,8,9,94,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 10:00,2014,12,8,10,63,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 11:00,2014,12,8,11,53,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 12:00,2014,12,8,12,59,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 13:00,2014,12,8,13,73,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 14:00,2014,12,8,14,78,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 15:00,2014,12,8,15,75,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 16:00,2014,12,8,16,62,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 17:00,2014,12,8,17,63,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 18:00,2014,12,8,18,59,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 19:00,2014,12,8,19,70,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 20:00,2014,12,8,20,83,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 21:00,2014,12,8,21,83,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 22:00,2014,12,8,22,82,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/8/14 23:00,2014,12,8,23,79,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 00:00,2014,12,9,0,77,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 01:00,2014,12,9,1,81,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 02:00,2014,12,9,2,53,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 03:00,2014,12,9,3,34,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 04:00,2014,12,9,4,32,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 05:00,2014,12,9,5,28,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 06:00,2014,12,9,6,28,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 07:00,2014,12,9,7,32,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 08:00,2014,12,9,8,25,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 09:00,2014,12,9,9,31,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 10:00,2014,12,9,10,21,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 11:00,2014,12,9,11,19,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 12:00,2014,12,9,12,18,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 13:00,2014,12,9,13,18,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 14:00,2014,12,9,14,18,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 15:00,2014,12,9,15,19,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 16:00,2014,12,9,16,26,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 17:00,2014,12,9,17,32,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 18:00,2014,12,9,18,44,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 19:00,2014,12,9,19,40,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 20:00,2014,12,9,20,34,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 21:00,2014,12,9,21,39,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 22:00,2014,12,9,22,41,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/9/14 23:00,2014,12,9,23,36,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 00:00,2014,12,10,0,28,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 01:00,2014,12,10,1,37,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 02:00,2014,12,10,2,34,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 03:00,2014,12,10,3,36,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 04:00,2014,12,10,4,21,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 05:00,2014,12,10,5,26,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 06:00,2014,12,10,6,23,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 07:00,2014,12,10,7,27,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 08:00,2014,12,10,8,31,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 09:00,2014,12,10,9,31,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 10:00,2014,12,10,10,35,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 11:00,2014,12,10,11,27,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 12:00,2014,12,10,12,65,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 13:00,2014,12,10,13,51,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 14:00,2014,12,10,14,71,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 15:00,2014,12,10,15,95,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 16:00,2014,12,10,16,97,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 17:00,2014,12,10,17,113,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 18:00,2014,12,10,18,114,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 19:00,2014,12,10,19,126,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 20:00,2014,12,10,20,101,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 21:00,2014,12,10,21,104,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 22:00,2014,12,10,22,99,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/10/14 23:00,2014,12,10,23,85,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 00:00,2014,12,11,0,87,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 01:00,2014,12,11,1,76,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 02:00,2014,12,11,2,77,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 03:00,2014,12,11,3,101,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 04:00,2014,12,11,4,119,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 05:00,2014,12,11,5,143,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 06:00,2014,12,11,6,160,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 07:00,2014,12,11,7,158,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 08:00,2014,12,11,8,144,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 09:00,2014,12,11,9,129,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 10:00,2014,12,11,10,98,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 11:00,2014,12,11,11,74,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 12:00,2014,12,11,12,74,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 13:00,2014,12,11,13,77,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 14:00,2014,12,11,14,68,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 15:00,2014,12,11,15,63,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 16:00,2014,12,11,16,48,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 17:00,2014,12,11,17,44,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 18:00,2014,12,11,18,35,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 19:00,2014,12,11,19,38,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 20:00,2014,12,11,20,45,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 21:00,2014,12,11,21,52,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 22:00,2014,12,11,22,55,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/11/14 23:00,2014,12,11,23,58,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 00:00,2014,12,12,0,65,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 01:00,2014,12,12,1,68,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 02:00,2014,12,12,2,49,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 03:00,2014,12,12,3,47,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 04:00,2014,12,12,4,47,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 05:00,2014,12,12,5,55,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 06:00,2014,12,12,6,67,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 07:00,2014,12,12,7,68,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 08:00,2014,12,12,8,69,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 09:00,2014,12,12,9,92,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 10:00,2014,12,12,10,90,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 11:00,2014,12,12,11,84,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 12:00,2014,12,12,12,82,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 13:00,2014,12,12,13,75,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 14:00,2014,12,12,14,82,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 15:00,2014,12,12,15,92,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 16:00,2014,12,12,16,97,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 17:00,2014,12,12,17,102,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 18:00,2014,12,12,18,105,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 19:00,2014,12,12,19,99,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 20:00,2014,12,12,20,111,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 21:00,2014,12,12,21,105,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 22:00,2014,12,12,22,100,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/12/14 23:00,2014,12,12,23,94,µg/m_,1 Hr,Valid
Shanghai,PM2.5,12/13/14 00:00,2014,12,13,0,80,µg/m_,1 Hr,Valid
